id,owner_id,owner_type,kind_id,value1,value2
,36044,QuestComponent,98,2997,0
,36048,QuestComponent,98,2997,0
,36056,QuestComponent,98,2997,0
,36052,QuestComponent,98,2997,0
,35929,QuestComponent,98,2997,0
,36020,QuestComponent,98,2997,0
,36024,QuestComponent,98,2997,0
,36028,QuestComponent,98,2997,0
,36032,QuestComponent,98,2997,0
,36036,QuestComponent,98,2997,0
,34507,Skill,32,1382,0
,34462,Skill,32,3492,0
,34290,Skill,32,3495,0
,34257,Skill,32,3495,0
,34258,Skill,32,3496,0
,34423,Skill,3,8,0
,34420,Skill,3,8,0
,34421,Skill,3,8,0
,34422,Skill,3,8,0
,34424,Skill,3,8,0
,34496,Skill,32,3498,0
,34001,Skill,32,8225,0
,34001,Skill,31,8225,0
,34324,Skill,32,3501,0
,34324,Skill,35,358,1
,24935,QuestComponent,31,1401,0
,7018,QuestComponent,31,1399,0
,7011,QuestComponent,31,1401,0
,34413,Skill,32,1403,0
,34719,Skill,32,1405,0
,35436,Skill,27,5781,0
,35436,Skill,32,3992,0
,23983,QuestComponent,42,148,0
,34427,Skill,32,5782,0
,34439,Skill,32,1484,0
,35437,Skill,22,20731,0
,35438,Skill,22,20731,0
,35439,Skill,22,20731,0
,35440,Skill,22,20731,0
,35441,Skill,22,20735,0
,34438,Skill,32,5784,0
,34438,Skill,35,943,1
,35114,Skill,32,5785,0
,35135,Skill,32,5786,0
,13253,Skill,32,5786,0
,35194,Skill,32,5788,0
,35191,Skill,32,5788,0
,35148,Skill,32,5788,0
,13267,Skill,32,5789,0
,35445,Skill,22,20743,0
,35448,Skill,22,20743,0
,35449,Skill,22,20743,0
,35450,Skill,22,20743,0
,35452,Skill,32,5794,0
,35222,Skill,32,1939,0
,35257,Skill,32,1939,0
,35257,Skill,20,11889,5000
,35213,Skill,32,1028,0
,34001,Skill,33,8225,0
,36440,QuestComponent,4,1,0
,36449,QuestComponent,4,2,0
,36449,QuestComponent,31,8238,0
,34293,Skill,32,8463,0
,34197,Skill,31,8463,0
,35250,QuestComponent,31,8463,0
,9693,QuestComponent,42,148,0
,35264,Skill,20,11897,15000
,35356,Skill,32,992,0
,35356,Skill,10,15840,0
,35458,Skill,34,126,0
,35459,Skill,32,5801,0
,35296,Skill,32,5803,0
,35218,Skill,27,17595,0
,8031,ItemArmor,3,1,0
,8031,ItemArmor,3,4,0
,8031,ItemArmor,3,5,0
,8031,ItemArmor,3,6,0
,8032,ItemArmor,3,1,0
,8032,ItemArmor,3,4,0
,8032,ItemArmor,3,5,0
,8032,ItemArmor,3,6,0
,8033,ItemArmor,3,1,0
,8033,ItemArmor,3,4,0
,8033,ItemArmor,3,5,0
,8033,ItemArmor,3,6,0
,8037,ItemArmor,3,1,0
,8037,ItemArmor,3,4,0
,8037,ItemArmor,3,5,0
,8037,ItemArmor,3,6,0
,8038,ItemArmor,3,1,0
,8038,ItemArmor,3,4,0
,8038,ItemArmor,3,5,0
,8038,ItemArmor,3,6,0
,8039,ItemArmor,3,1,0
,8039,ItemArmor,3,4,0
,8039,ItemArmor,3,5,0
,8039,ItemArmor,3,6,0
,8043,ItemArmor,3,1,0
,8043,ItemArmor,3,4,0
,8043,ItemArmor,3,5,0
,8043,ItemArmor,3,6,0
,8044,ItemArmor,3,1,0
,8044,ItemArmor,3,4,0
,8044,ItemArmor,3,5,0
,8044,ItemArmor,3,6,0
,8045,ItemArmor,3,1,0
,8045,ItemArmor,3,4,0
,8045,ItemArmor,3,5,0
,8045,ItemArmor,3,6,0
,8046,ItemArmor,3,1,0
,8046,ItemArmor,3,4,0
,8046,ItemArmor,3,5,0
,8046,ItemArmor,3,6,0
,7373,ItemArmor,3,1,0
,7373,ItemArmor,3,4,0
,7373,ItemArmor,3,5,0
,7373,ItemArmor,3,6,0
,7435,ItemArmor,3,1,0
,7435,ItemArmor,3,4,0
,7435,ItemArmor,3,5,0
,7435,ItemArmor,3,6,0
,7463,ItemArmor,3,1,0
,7463,ItemArmor,3,4,0
,7463,ItemArmor,3,5,0
,7463,ItemArmor,3,6,0
,7923,ItemArmor,3,1,0
,7923,ItemArmor,3,4,0
,7923,ItemArmor,3,5,0
,7923,ItemArmor,3,6,0
,7924,ItemArmor,3,1,0
,7924,ItemArmor,3,4,0
,7924,ItemArmor,3,5,0
,7924,ItemArmor,3,6,0
,7925,ItemArmor,3,1,0
,7925,ItemArmor,3,4,0
,7925,ItemArmor,3,5,0
,7925,ItemArmor,3,6,0
,7933,ItemArmor,3,1,0
,7933,ItemArmor,3,4,0
,7933,ItemArmor,3,5,0
,7933,ItemArmor,3,6,0
,7934,ItemArmor,3,1,0
,7934,ItemArmor,3,4,0
,7934,ItemArmor,3,5,0
,7934,ItemArmor,3,6,0
,7935,ItemArmor,3,1,0
,7935,ItemArmor,3,4,0
,7935,ItemArmor,3,5,0
,7935,ItemArmor,3,6,0
,7945,ItemArmor,3,1,0
,7945,ItemArmor,3,4,0
,7945,ItemArmor,3,5,0
,7945,ItemArmor,3,6,0
,7946,ItemArmor,3,1,0
,7946,ItemArmor,3,4,0
,7946,ItemArmor,3,5,0
,7946,ItemArmor,3,6,0
,7947,ItemArmor,3,1,0
,7947,ItemArmor,3,4,0
,7947,ItemArmor,3,5,0
,7947,ItemArmor,3,6,0
,8222,ItemArmor,3,1,0
,8222,ItemArmor,3,4,0
,8222,ItemArmor,3,5,0
,8222,ItemArmor,3,6,0
,8223,ItemArmor,3,1,0
,8223,ItemArmor,3,4,0
,8223,ItemArmor,3,5,0
,8223,ItemArmor,3,6,0
,8224,ItemArmor,3,1,0
,8224,ItemArmor,3,4,0
,8224,ItemArmor,3,5,0
,8224,ItemArmor,3,6,0
,10355,ItemArmor,3,1,0
,10355,ItemArmor,3,4,0
,10355,ItemArmor,3,5,0
,10355,ItemArmor,3,6,0
,10356,ItemArmor,3,1,0
,10356,ItemArmor,3,4,0
,10356,ItemArmor,3,5,0
,10356,ItemArmor,3,6,0
,10357,ItemArmor,3,1,0
,10357,ItemArmor,3,4,0
,10357,ItemArmor,3,5,0
,10357,ItemArmor,3,6,0
,10358,ItemArmor,3,1,0
,10358,ItemArmor,3,4,0
,10358,ItemArmor,3,5,0
,10358,ItemArmor,3,6,0
,10395,ItemArmor,3,1,0
,10395,ItemArmor,3,4,0
,10395,ItemArmor,3,5,0
,10395,ItemArmor,3,6,0
,10412,ItemArmor,3,1,0
,10412,ItemArmor,3,4,0
,10412,ItemArmor,3,5,0
,10412,ItemArmor,3,6,0
,10413,ItemArmor,3,1,0
,10413,ItemArmor,3,4,0
,10413,ItemArmor,3,5,0
,10413,ItemArmor,3,6,0
,10414,ItemArmor,3,1,0
,10414,ItemArmor,3,4,0
,10414,ItemArmor,3,5,0
,10414,ItemArmor,3,6,0
,8298,ItemArmor,3,1,0
,8298,ItemArmor,3,4,0
,8298,ItemArmor,3,5,0
,8298,ItemArmor,3,6,0
,8720,ItemArmor,3,1,0
,8720,ItemArmor,3,4,0
,8720,ItemArmor,3,5,0
,8720,ItemArmor,3,6,0
,10415,ItemArmor,3,1,0
,10415,ItemArmor,3,4,0
,10415,ItemArmor,3,5,0
,10415,ItemArmor,3,6,0
,10432,ItemArmor,3,1,0
,10432,ItemArmor,3,4,0
,10432,ItemArmor,3,5,0
,10432,ItemArmor,3,6,0
,10573,ItemArmor,3,1,0
,10573,ItemArmor,3,4,0
,10573,ItemArmor,3,5,0
,10573,ItemArmor,3,6,0
,2941,ItemArmor,3,1,0
,2941,ItemArmor,3,4,0
,2941,ItemArmor,3,5,0
,2941,ItemArmor,3,6,0
,8959,ItemArmor,3,1,0
,8959,ItemArmor,3,4,0
,8959,ItemArmor,3,5,0
,8959,ItemArmor,3,6,0
,9309,ItemArmor,3,1,0
,9309,ItemArmor,3,4,0
,9309,ItemArmor,3,5,0
,9309,ItemArmor,3,6,0
,9312,ItemArmor,3,1,0
,9312,ItemArmor,3,4,0
,9312,ItemArmor,3,5,0
,9312,ItemArmor,3,6,0
,9340,ItemArmor,3,1,0
,9340,ItemArmor,3,4,0
,9340,ItemArmor,3,5,0
,9340,ItemArmor,3,6,0
,10373,ItemArmor,3,1,0
,10373,ItemArmor,3,4,0
,10373,ItemArmor,3,5,0
,10373,ItemArmor,3,6,0
,10374,ItemArmor,3,1,0
,10374,ItemArmor,3,4,0
,10374,ItemArmor,3,5,0
,10374,ItemArmor,3,6,0
,10375,ItemArmor,3,1,0
,10375,ItemArmor,3,4,0
,10375,ItemArmor,3,5,0
,10375,ItemArmor,3,6,0
,10376,ItemArmor,3,1,0
,10376,ItemArmor,3,4,0
,10376,ItemArmor,3,5,0
,10376,ItemArmor,3,6,0
,10385,ItemArmor,3,1,0
,10385,ItemArmor,3,4,0
,10385,ItemArmor,3,5,0
,10385,ItemArmor,3,6,0
,10386,ItemArmor,3,1,0
,10386,ItemArmor,3,4,0
,10386,ItemArmor,3,5,0
,10386,ItemArmor,3,6,0
,8338,ItemArmor,3,1,0
,8338,ItemArmor,3,4,0
,8338,ItemArmor,3,5,0
,8338,ItemArmor,3,6,0
,35461,Skill,22,20750,0
,368,Sphere,32,5657,0
,2611,Sphere,32,3493,0
,35307,Skill,32,1010,0
,101,TodayQuestGroup,1,10,0
,101,TodayQuestGroup,69,15,0
,101,TodayQuestGroup,3,4,0
,5,TodayQuestGroup,3,1,0
,102,TodayQuestGroup,1,10,0
,102,TodayQuestGroup,3,6,0
,102,TodayQuestGroup,69,15,0
,6,TodayQuestGroup,3,5,0
,103,TodayQuestGroup,1,16,0
,103,TodayQuestGroup,69,20,0
,103,TodayQuestGroup,3,4,0
,7,TodayQuestGroup,3,1,0
,35360,Skill,15,18357,0
,104,TodayQuestGroup,1,16,0
,104,TodayQuestGroup,69,20,0
,104,TodayQuestGroup,3,6,0
,8,TodayQuestGroup,3,5,0
,105,TodayQuestGroup,1,21,0
,105,TodayQuestGroup,69,25,0
,105,TodayQuestGroup,3,4,0
,9,TodayQuestGroup,3,1,0
,106,TodayQuestGroup,1,21,0
,106,TodayQuestGroup,69,25,0
,106,TodayQuestGroup,3,6,0
,10,TodayQuestGroup,3,5,0
,107,TodayQuestGroup,1,26,0
,107,TodayQuestGroup,69,30,0
,107,TodayQuestGroup,3,4,0
,11,TodayQuestGroup,3,1,0
,108,TodayQuestGroup,1,26,0
,108,TodayQuestGroup,69,30,0
,108,TodayQuestGroup,3,6,0
,12,TodayQuestGroup,3,5,0
,35366,Skill,32,1937,0
,34427,Skill,27,4767,0
,34331,Skill,32,3563,0
,35466,Skill,32,3498,0
,35468,Skill,30,831,0
,35470,Skill,30,831,0
,35474,Skill,30,831,0
,35477,Skill,30,831,0
,35476,Skill,22,20755,0
,35467,Skill,22,20755,0
,35471,Skill,22,20755,0
,7193,ItemArmor,3,1,0
,7193,ItemArmor,3,4,0
,7193,ItemArmor,3,5,0
,7193,ItemArmor,3,6,0
,372,Sphere,9,42029,0
,10320,ItemArmor,3,1,0
,10320,ItemArmor,3,4,0
,10320,ItemArmor,3,5,0
,10320,ItemArmor,3,6,0
,10321,ItemArmor,3,1,0
,10321,ItemArmor,3,4,0
,10321,ItemArmor,3,5,0
,10321,ItemArmor,3,6,0
,10322,ItemArmor,3,1,0
,10322,ItemArmor,3,4,0
,10322,ItemArmor,3,5,0
,10322,ItemArmor,3,6,0
,10323,ItemArmor,3,1,0
,10323,ItemArmor,3,4,0
,10323,ItemArmor,3,5,0
,10323,ItemArmor,3,6,0
,10324,ItemArmor,3,1,0
,10324,ItemArmor,3,4,0
,10324,ItemArmor,3,5,0
,10324,ItemArmor,3,6,0
,10325,ItemArmor,3,1,0
,10325,ItemArmor,3,4,0
,10325,ItemArmor,3,5,0
,10325,ItemArmor,3,6,0
,10326,ItemArmor,3,1,0
,10326,ItemArmor,3,4,0
,10326,ItemArmor,3,5,0
,10326,ItemArmor,3,6,0
,10327,ItemArmor,3,1,0
,10327,ItemArmor,3,4,0
,10327,ItemArmor,3,5,0
,10327,ItemArmor,3,6,0
,10328,ItemArmor,3,1,0
,10328,ItemArmor,3,4,0
,10328,ItemArmor,3,5,0
,10328,ItemArmor,3,6,0
,10329,ItemArmor,3,1,0
,10329,ItemArmor,3,4,0
,10329,ItemArmor,3,5,0
,10329,ItemArmor,3,6,0
,10330,ItemArmor,3,1,0
,10330,ItemArmor,3,4,0
,10330,ItemArmor,3,5,0
,10330,ItemArmor,3,6,0
,10331,ItemArmor,3,1,0
,10331,ItemArmor,3,4,0
,10331,ItemArmor,3,5,0
,10331,ItemArmor,3,6,0
,10332,ItemArmor,3,1,0
,10332,ItemArmor,3,4,0
,10332,ItemArmor,3,5,0
,10332,ItemArmor,3,6,0
,10333,ItemArmor,3,1,0
,10333,ItemArmor,3,4,0
,10333,ItemArmor,3,5,0
,10333,ItemArmor,3,6,0
,10334,ItemArmor,3,1,0
,10334,ItemArmor,3,4,0
,10334,ItemArmor,3,5,0
,10334,ItemArmor,3,6,0
,10335,ItemArmor,3,1,0
,10335,ItemArmor,3,4,0
,10335,ItemArmor,3,5,0
,10335,ItemArmor,3,6,0
,35473,Skill,22,20758,0
,35471,Skill,22,20758,0
,35467,Skill,22,20758,0
,35451,Skill,15,20738,0
,35451,Skill,15,20739,0
,35358,Skill,32,5809,0
,35358,Skill,16,20763,0
,3939,ItemArmor,3,1,0
,3939,ItemArmor,3,4,0
,3939,ItemArmor,3,5,0
,3939,ItemArmor,3,6,0
,368,Sphere,9,42028,0
,34513,Skill,32,1405,0
,34275,Skill,23,2883,0
,35479,Skill,22,16766,0
,35458,Skill,32,5801,0
,2694,Sphere,36,8140,0
,2696,Sphere,31,8140,0
,2696,Sphere,36,8150,0
,2698,Sphere,31,8150,0
,2695,Sphere,36,8140,0
,2694,Sphere,31,8126,0
,2695,Sphere,31,8126,0
,2697,Sphere,31,8140,0
,2697,Sphere,36,8150,0
,2699,Sphere,31,8150,0
,2700,Sphere,31,8126,0
,2700,Sphere,36,8140,0
,2701,Sphere,31,8140,0
,2701,Sphere,36,8150,0
,35929,QuestComponent,73,8378,0
,22924,QuestComponent,31,4438,0
,33995,Skill,1,30,0
,35499,Skill,12,0,0
,34477,Skill,51,200,0
,13304,Skill,32,2071,0
,365,Sphere,32,5795,0
,2610,Sphere,32,3486,0
,366,Sphere,32,5803,0
,362,Sphere,32,1000,0
,935,Sphere,32,1001,0
,945,Sphere,32,5804,0
,359,Sphere,32,1395,0
,943,Sphere,32,5784,0
,363,Sphere,32,5797,0
,34125,Skill,38,0,0
,34148,Skill,38,0,0
,34148,Skill,38,1,0
,34148,Skill,38,5,0
,2674,Sphere,32,8374,0
,2605,Sphere,32,8123,0
,32287,Skill,20,11674,35000
,358,Sphere,32,3501,0
,35297,Skill,32,8154,0
,9619,QuestComponent,42,148,0
,35515,Skill,88,656,1
,35516,Skill,9,40915,0
,35516,Skill,60,0,0
,35516,Skill,88,656,1
,35517,Skill,60,0,0
,35517,Skill,88,656,1
,34971,Skill,30,306,0
,34897,Skill,30,306,0
,34900,Skill,30,306,0
,34898,Skill,30,306,0
,34899,Skill,30,306,0
,34901,Skill,30,306,0
,35417,Skill,32,1927,0
,35519,Skill,60,0,0
,35479,Skill,60,0,0
,35522,Skill,30,831,0
,35515,Skill,57,0,0
,35524,Skill,39,0,0
,35524,Skill,30,306,0
,35524,Skill,51,200,0
,34478,Skill,23,3057,0
,34116,Skill,30,2858,0
,34117,Skill,30,2858,0
,34118,Skill,30,2858,0
,34268,Skill,30,3081,0
,34269,Skill,30,3081,0
,34270,Skill,30,3081,0
,35092,QuestComponent,31,8147,0
,35109,Skill,37,8196,0
,35515,Skill,10,40930,1
,35217,Skill,32,5797,0
,35217,Skill,35,363,1
,36003,QuestComponent,31,1937,0
,35311,Skill,32,5806,0
,35365,Skill,32,1934,0
,35365,Skill,27,4586,0
,34095,Skill,98,695,0
,35529,Skill,30,831,0
,35531,Skill,30,831,0
,35535,Skill,30,831,0
,35528,Skill,22,20819,0
,35537,Skill,30,831,0
,34470,Skill,32,1030,0
,35536,Skill,22,20819,0
,35530,Skill,22,20823,0
,35528,Skill,22,20823,0
,35532,Skill,22,20823,0
,35534,Skill,22,20823,0
,35536,Skill,22,20816,0
,35482,Skill,23,3057,0
,13247,Skill,37,1377,0
,34287,Skill,37,1381,0
,34351,Skill,37,1399,0
,34509,Skill,37,1404,0
,34430,Skill,37,5654,0
,34349,Skill,37,8170,0
,35227,Skill,37,8179,0
,34450,Skill,37,8194,0
,34738,Skill,37,8235,0
,35226,Skill,37,8316,0
,34428,Skill,37,5654,0
,34474,Skill,37,8338,0
,34737,Skill,37,8235,0
,34505,Skill,32,1379,0
,35505,Skill,23,3079,0
,35255,Skill,37,1016,0
,35430,Skill,51,195,0
,35430,Skill,15,20171,0
,35557,Skill,23,3057,0
,35508,Skill,23,3057,0
,35508,Skill,89,3084,0
,35559,Skill,22,16125,0
,35504,Skill,98,3061,0
,35554,Skill,98,3061,0
,35503,Skill,98,3062,0
,35562,Skill,98,3079,0
,35540,Skill,15,11196,0
,35569,Skill,15,11197,0
,35570,Skill,15,11198,0
,35571,Skill,15,11199,0
,35572,Skill,15,11200,0
,35573,Skill,15,11201,0
,35574,Skill,15,11202,0
,35575,Skill,15,11203,0
,35576,Skill,15,11204,0
,35577,Skill,15,11205,0
,35578,Skill,15,11206,0
,35581,Skill,30,27,0
,35583,Skill,12,0,0
,34482,Skill,15,20883,0
,35587,Skill,15,20883,0
,35588,Skill,15,20883,0
,35589,Skill,15,20883,0
,35589,Skill,60,0,0
,35595,Skill,60,0,0
,35532,Skill,22,20819,0
,34476,Skill,56,148,0
,34338,Skill,56,148,0
,34482,Skill,56,148,0
,35592,Skill,56,148,0
,35587,Skill,56,149,0
,35593,Skill,56,149,0
,35588,Skill,56,114,0
,35594,Skill,56,114,0
,34338,Skill,82,42590,10
,35603,Skill,43,13,230000
,35604,Skill,82,42590,10
,35605,Skill,82,42590,10
,35606,Skill,82,42590,10
,35604,Skill,56,149,0
,35605,Skill,56,114,0
,35606,Skill,60,0,0
,35609,Skill,56,149,0
,35610,Skill,56,114,0
,35611,Skill,60,0,0
,35612,Skill,60,0,0
,34961,Skill,98,3097,0
,35669,QuestComponent,36,8161,0
,33980,Skill,22,20513,0
,33981,Skill,22,20513,0
,34355,Skill,22,20513,0
,35398,Skill,22,20513,0
,34353,Skill,22,20513,0
,34354,Skill,22,20513,0
,34356,Skill,22,20513,0
,35360,Skill,22,20513,0
,35622,Skill,8,15,0
,2681,Sphere,3,8,0
,2682,Sphere,3,8,0
,2683,Sphere,3,8,0
,2684,Sphere,3,8,0
,2687,Sphere,3,8,0
,2688,Sphere,3,8,0
,35629,Skill,12,0,0
,35630,Skill,12,0,0
,35640,Skill,15,11284,0
,35507,Skill,15,11274,0
,35631,Skill,15,11275,0
,35632,Skill,15,11276,0
,35633,Skill,15,11277,0
,35634,Skill,15,11278,0
,35635,Skill,15,11279,0
,35636,Skill,15,11280,0
,35637,Skill,15,11281,0
,35638,Skill,15,11282,0
,35639,Skill,15,11283,0
,35643,Skill,15,18474,0
,35646,Skill,39,0,0
,35646,Skill,30,306,0
,35647,Skill,23,294,0
,35648,Skill,23,294,0
,35649,Skill,8,15,0
,35652,Skill,1,50,0
,35652,Skill,86,0,0
,35652,Skill,98,2695,0
,34482,Skill,1,50,0
,35587,Skill,1,50,0
,35588,Skill,1,50,0
,35589,Skill,1,50,0
,34093,Skill,30,27,0
,36666,QuestComponent,37,8516,0
,36666,QuestComponent,31,8516,0
,36674,QuestComponent,37,8516,0
,36674,QuestComponent,31,8516,0
,35662,Skill,15,20399,0
,35662,Skill,15,20802,0
,35664,Skill,32,8516,0
,35663,Skill,15,20399,0
,35663,Skill,15,20802,0
,12034,Skill,98,27,0
,12034,Skill,98,161,0
,13315,Skill,30,27,0
,23587,Skill,30,27,0
,11429,Skill,98,6,0
,11429,Skill,98,13,0
,35665,Skill,15,6918,0
,10694,Skill,30,27,0
,22435,Skill,26,1,20
,33841,Skill,95,1,40
,33983,Skill,96,1,40
,33841,Skill,22,17929,0
,35686,Skill,97,1,30
,35687,Skill,26,1,30
,35687,Skill,22,20963,0
,35603,Skill,15,20184,0
,34365,Skill,22,20513,0
,36696,QuestComponent,32,8516,0
,36696,QuestComponent,56,148,0
,36700,QuestComponent,32,8516,0
,36700,QuestComponent,56,149,0
,36704,QuestComponent,32,8516,0
,36704,QuestComponent,56,114,0
,36708,QuestComponent,32,8516,0
,36708,QuestComponent,60,0,0
,35613,Skill,59,148,0
,35695,Skill,59,149,0
,35696,Skill,59,114,0
,35613,Skill,1,50,0
,35695,Skill,1,50,0
,35696,Skill,1,50,0
,35697,Skill,1,50,0
,35560,Skill,43,33,10000
,26626,QuestComponent,1,30,0
,26620,QuestComponent,1,30,0
,34123,Skill,10,41488,0
,8000003,Skill,39,0,0
,8000003,Skill,30,306,0
,8000004,Skill,39,0,0
,8000004,Skill,30,306,0
,8000009,Skill,39,0,0
,8000009,Skill,30,306,0
,22991,QuestComponent,36,5353,0
,22991,QuestComponent,73,5353,0
,22991,QuestComponent,72,5353,0
,19347,Skill,67,100,0
,20307,Skill,67,200,0
,20569,Skill,67,50,0
,21037,Skill,67,500,0
,22123,Skill,67,200,0
,22757,Skill,67,100,0
,22891,Skill,67,500,0
,23046,Skill,67,500,0
,23047,Skill,67,12,0
,23104,Skill,67,100,0
,24203,Skill,67,50,0
,24217,Skill,67,30,0
,24616,Skill,67,1000,0
,24701,Skill,67,500,0
,26243,Skill,67,500,0
,26305,Skill,67,200,0
,26694,Skill,67,200,0
,26695,Skill,67,500,0
,19266,Skill,67,300,0
,8000031,Skill,67,200,0
,8000032,Skill,67,500,0
,8000005,Skill,67,500,0
,8000006,Skill,67,1000,0
,8000007,Skill,67,1000,0
,8000008,Skill,67,1000,0
,4380,ItemArmor,4,2,0
,4381,ItemArmor,4,2,0
,8000042,Skill,67,500,0
,8000055,Skill,67,500,0
,8000057,Skill,12,0,0
,8000058,Skill,12,0,0
,8000072,Skill,23,294,0
,8000071,Skill,39,0,0
,8000071,Skill,30,306,0
,8000013,QuestComponent,10,14879,0
,8000090,Skill,39,0,0
,8000090,Skill,30,306,0
,8000001,TodayQuestGroup,55,161,0
,8000002,TodayQuestGroup,55,161,0
,8000002,TodayQuestGroup,1,20,0
,8000062,QuestComponent,10,14879,0
,8000062,QuestComponent,36,8000006,0
,8000062,QuestComponent,72,8000006,0
,8000013,QuestComponent,36,8000008,0
,8000013,QuestComponent,72,8000008,0
,8000137,Skill,30,831,0
,8000139,Skill,30,831,0
,8000151,Skill,30,831,0
,8000152,Skill,30,831,0
,8000155,Skill,15,6747,0
,8000155,Skill,15,7076,0
,8000155,Skill,15,8000049,0
,8000064,Skill,29,1,0
,8000065,Skill,29,1,0
,8000157,Skill,39,0,0
,8000157,Skill,30,306,0
,8000158,Skill,23,294,0
,8000159,Skill,23,294,0
,8000163,Skill,23,294,0
,8000160,Skill,30,1587,0
,8000162,Skill,30,1587,0
,8000167,Skill,67,400,0
,8000181,Skill,15,8000011,0
,8000183,Skill,16,11461,0
,8000079,QuestComponent,31,8000011,0
,8000075,QuestComponent,72,8000012,0
,8000075,QuestComponent,73,8000012,0
,8000186,Skill,12,0,0
,8000188,Skill,30,831,0
,8000190,Skill,30,831,0
,8000203,Skill,39,0,0
,8000203,Skill,30,306,0
,8000001,TodayQuestStep,1,15,0
,8000003,TodayQuestGroup,1,15,0
,8000204,Skill,23,294,0
,8000205,Skill,23,294,0
,8000206,Skill,39,0,0
,8000206,Skill,30,306,0
,8000207,Skill,39,0,0
,8000207,Skill,30,306,0
,8000208,Skill,39,0,0
,8000208,Skill,30,306,0
,8000209,Skill,39,0,0
,8000209,Skill,30,306,0
,8000210,Skill,39,0,0
,8000210,Skill,30,306,0
,8000211,Skill,39,0,0
,8000211,Skill,30,306,0
,8000212,Skill,39,0,0
,8000212,Skill,30,306,0
,8000213,Skill,39,0,0
,8000213,Skill,30,306,0
,8000214,Skill,39,0,0
,8000214,Skill,30,306,0
,8000215,Skill,39,0,0
,8000215,Skill,30,306,0
,8000216,Skill,39,0,0
,8000216,Skill,30,306,0
,8000217,Skill,39,0,0
,8000217,Skill,30,306,0
,8000218,Skill,39,0,0
,8000218,Skill,30,306,0
,8000219,Skill,39,0,0
,8000219,Skill,30,306,0
,8000220,Skill,39,0,0
,8000220,Skill,30,306,0
,8000221,Skill,39,0,0
,8000221,Skill,30,306,0
,8000222,Skill,39,0,0
,8000222,Skill,30,306,0
,8000235,Skill,39,0,0
,8000235,Skill,30,306,0
,8000236,Skill,39,0,0
,8000236,Skill,30,306,0
,8000237,Skill,39,0,0
,8000237,Skill,30,306,0
,8000238,Skill,39,0,0
,8000238,Skill,30,306,0
,8000239,Skill,39,0,0
,8000239,Skill,30,306,0
,8000240,Skill,39,0,0
,8000240,Skill,30,306,0
,8000241,Skill,39,0,0
,8000241,Skill,30,306,0
,8000242,Skill,39,0,0
,8000242,Skill,30,306,0
,8000243,Skill,39,0,0
,8000243,Skill,30,306,0
,8000244,Skill,39,0,0
,8000244,Skill,30,306,0
,8000245,Skill,39,0,0
,8000245,Skill,30,306,0
,8000246,Skill,39,0,0
,8000246,Skill,30,306,0
,8000247,Skill,39,0,0
,8000247,Skill,30,306,0
,8000248,Skill,39,0,0
,8000248,Skill,30,306,0
,8000249,Skill,39,0,0
,8000249,Skill,30,306,0
,8000250,Skill,39,0,0
,8000250,Skill,30,306,0
,8000251,Skill,39,0,0
,8000251,Skill,30,306,0
,8000252,Skill,39,0,0
,8000252,Skill,30,306,0
,8000253,Skill,39,0,0
,8000253,Skill,30,306,0
,8000254,Skill,39,0,0
,8000254,Skill,30,306,0
,8000255,Skill,39,0,0
,8000255,Skill,30,306,0
,8000256,Skill,39,0,0
,8000256,Skill,30,306,0
,8000257,Skill,39,0,0
,8000257,Skill,30,306,0
,8000258,Skill,39,0,0
,8000258,Skill,30,306,0
,8000259,Skill,39,0,0
,8000259,Skill,30,306,0
,8000260,Skill,39,0,0
,8000260,Skill,30,306,0
,8000261,Skill,39,0,0
,8000261,Skill,30,306,0
,8000262,Skill,39,0,0
,8000262,Skill,30,306,0
,8000263,Skill,39,0,0
,8000263,Skill,30,306,0
,8000264,Skill,39,0,0
,8000264,Skill,30,306,0
,8000265,Skill,39,0,0
,8000265,Skill,30,306,0
,8000266,Skill,39,0,0
,8000266,Skill,30,306,0
,8000267,Skill,39,0,0
,8000267,Skill,30,306,0
,8000268,Skill,39,0,0
,8000268,Skill,30,306,0
,8000269,Skill,39,0,0
,8000269,Skill,30,306,0
,8000270,Skill,39,0,0
,8000270,Skill,30,306,0
,8000271,Skill,39,0,0
,8000271,Skill,30,306,0
,8000272,Skill,39,0,0
,8000272,Skill,30,306,0
,8000273,Skill,39,0,0
,8000273,Skill,30,306,0
,8000274,Skill,39,0,0
,8000274,Skill,30,306,0
,8000275,Skill,39,0,0
,8000275,Skill,30,306,0
,8000276,Skill,39,0,0
,8000276,Skill,30,306,0
,8000277,Skill,39,0,0
,8000277,Skill,30,306,0
,8000278,Skill,39,0,0
,8000278,Skill,30,306,0
,8000279,Skill,39,0,0
,8000279,Skill,30,306,0
,8000280,Skill,39,0,0
,8000280,Skill,30,306,0
,8000281,Skill,39,0,0
,8000281,Skill,30,306,0
,8000282,Skill,39,0,0
,8000282,Skill,30,306,0
,8000283,Skill,39,0,0
,8000283,Skill,30,306,0
,8000284,Skill,39,0,0
,8000284,Skill,30,306,0
,8000285,Skill,39,0,0
,8000285,Skill,30,306,0
,8000286,Skill,39,0,0
,8000286,Skill,30,306,0
,8000287,Skill,39,0,0
,8000287,Skill,30,306,0
,8000288,Skill,39,0,0
,8000288,Skill,30,306,0
,8000289,Skill,39,0,0
,8000289,Skill,30,306,0
